fecha,busquedas,visitas,festivo,festividad
2023-01-31,59,26,0,
2023-02-01,58,23,0,
2023-02-02,51,26,0,
2023-02-03,44,23,0,
2023-02-04,51,25,0,
2023-02-05,101,54,1,DíaConstitución
2023-02-06,53,33,0,
2023-02-07,39,24,0,
2023-02-08,51,37,0,
2023-02-09,46,34,0,
2023-02-10,42,27,0,
2023-02-11,47,23,0,
2023-02-12,72,39,0,
2023-02-13,50,23,0,
2023-02-14,48,20,0,
2023-02-15,52,24,0,
2023-02-16,45,18,0,
2023-02-17,53,38,0,
2023-02-18,46,22,0,
2023-02-19,46,28,0,
2023-02-20,49,26,0,
2023-02-21,50,30,0,
2023-02-22,56,36,0,
2023-02-23,59,42,0,
2023-02-24,52,23,0,
2023-02-25,55,33,0,
2023-02-26,52,38,0,
2023-02-27,64,26,0,
2023-02-28,53,42,0,
2023-03-01,56,34,0,
2023-03-02,50,35,0,
2023-03-03,61,27,0,
2023-03-04,47,20,0,
2023-03-05,36,19,0,
2023-03-06,49,27,0,
2023-03-07,54,24,0,
2023-03-08,45,24,0,
2023-03-09,54,32,0,
2023-03-10,53,25,0,
2023-03-11,48,21,0,
2023-03-12,55,41,0,
2023-03-13,54,31,0,
2023-03-14,57,23,0,
2023-03-15,44,32,0,
2023-03-16,44,31,0,
2023-03-17,55,23,0,
2023-03-18,46,29,0,
2023-03-19,44,19,0,
2023-03-20,51,26,0,
2023-03-21,123,80,1,BenitoJuárez
2023-03-22,47,33,0,
2023-03-23,53,24,0,
2023-03-24,51,36,0,
2023-03-25,58,40,0,
2023-03-26,38,24,0,
2023-03-27,54,21,0,
2023-03-28,50,39,0,
2023-03-29,54,32,0,
2023-03-30,31,20,0,
2023-03-31,39,19,0,
2023-04-01,47,26,0,
2023-04-02,48,33,0,
2023-04-03,41,23,0,
2023-04-04,40,28,0,
2023-04-05,53,27,0,
2023-04-06,37,22,0,
2023-04-07,90,67,1,SemanaSanta
2023-04-08,57,43,0,
2023-04-09,45,27,0,
2023-04-10,51,27,0,
2023-04-11,44,30,0,
2023-04-12,45,33,0,
2023-04-13,58,43,0,
2023-04-14,50,25,0,
2023-04-15,62,41,0,
2023-04-16,50,23,0,
2023-04-17,59,40,0,
2023-04-18,59,37,0,
2023-04-19,60,29,0,
2023-04-20,55,27,0,
2023-04-21,47,32,0,
2023-04-22,35,21,0,
2023-04-23,50,37,0,
2023-04-24,42,22,0,
2023-04-25,56,42,0,
2023-04-26,48,22,0,
2023-04-27,53,38,0,
2023-04-28,52,21,0,
2023-04-29,57,43,0,
2023-04-30,38,19,0,
2023-05-01,49,34,0,
2023-05-02,46,36,0,
2023-05-03,48,34,0,
2023-05-04,51,34,0,
2023-05-05,50,25,0,
2023-05-06,54,28,0,
2023-05-07,61,28,0,
2023-05-08,70,28,0,
2023-05-09,65,39,0,
2023-05-10,147,75,1,DíaMadre
2023-05-11,60,38,0,
2023-05-12,52,25,0,
2023-05-13,51,25,0,
2023-05-14,37,27,0,
2023-05-15,45,26,0,
2023-05-16,52,33,0,
2023-05-17,47,34,0,
2023-05-18,50,20,0,
2023-05-19,56,27,0,
2023-05-20,49,38,0,
2023-05-21,54,41,0,
2023-05-22,41,23,0,
2023-05-23,45,34,0,
2023-05-24,52,40,0,
2023-05-25,46,23,0,
2023-05-26,40,30,0,
2023-05-27,48,34,0,
2023-05-28,56,24,0,
2023-05-29,60,40,0,
2023-05-30,57,36,0,
2023-05-31,71,32,0,
2023-06-01,54,38,0,
2023-06-02,51,40,0,
2023-06-03,51,25,0,
2023-06-04,49,36,0,
2023-06-05,51,38,0,
2023-06-06,54,37,0,
2023-06-07,52,24,0,
2023-06-08,64,31,0,
2023-06-09,36,16,0,
2023-06-10,43,20,0,
2023-06-11,53,26,0,
2023-06-12,43,17,0,
2023-06-13,56,29,0,
2023-06-14,53,37,0,
2023-06-15,41,24,0,
2023-06-16,44,28,0,
2023-06-17,47,21,0,
2023-06-18,122,53,1,DíaPadre
2023-06-19,54,28,0,
2023-06-20,30,21,0,
2023-06-21,62,26,0,
2023-06-22,62,46,0,
2023-06-23,39,16,0,
2023-06-24,41,21,0,
2023-06-25,49,37,0,
2023-06-26,53,36,0,
2023-06-27,34,27,0,
2023-06-28,52,32,0,
2023-06-29,57,35,0,
2023-06-30,44,28,0,
2023-07-01,43,22,0,
2023-07-02,63,43,0,
2023-07-03,46,33,0,
2023-07-04,50,35,0,
2023-07-05,56,37,0,
2023-07-06,58,30,0,
2023-07-07,45,21,0,
2023-07-08,52,35,0,
2023-07-09,48,26,0,
2023-07-10,51,38,0,
2023-07-11,43,30,0,
2023-07-12,40,21,0,
2023-07-13,39,20,0,
2023-07-14,40,27,0,
2023-07-15,64,30,0,
2023-07-16,51,39,0,
2023-07-17,47,24,0,
2023-07-18,45,35,0,
2023-07-19,50,34,0,
2023-07-20,46,25,0,
2023-07-21,49,23,0,
2023-07-22,44,30,0,
2023-07-23,54,38,0,
2023-07-24,46,27,0,
2023-07-25,61,38,0,
2023-07-26,38,29,0,
2023-07-27,56,37,0,
2023-07-28,39,27,0,
2023-07-29,51,20,0,
2023-07-30,53,21,0,
2023-07-31,47,25,0,
2023-08-01,49,22,0,
2023-08-02,57,41,0,
2023-08-03,49,33,0,
2023-08-04,51,32,0,
2023-08-05,37,23,0,
2023-08-06,57,30,0,
2023-08-07,51,26,0,
2023-08-08,55,29,0,
2023-08-09,43,32,0,
2023-08-10,58,25,0,
2023-08-11,66,35,0,
2023-08-12,48,38,0,
2023-08-13,48,36,0,
2023-08-14,41,32,0,
2023-08-15,59,46,0,
2023-08-16,64,37,0,
2023-08-17,57,35,0,
2023-08-18,56,27,0,
2023-08-19,52,22,0,
2023-08-20,47,26,0,
2023-08-21,45,29,0,
2023-08-22,47,31,0,
2023-08-23,44,24,0,
2023-08-24,48,26,0,
2023-08-25,62,27,0,
2023-08-26,50,29,0,
2023-08-27,40,28,0,
2023-08-28,43,25,0,
2023-08-29,47,26,0,
2023-08-30,50,37,0,
2023-08-31,39,20,0,
2023-09-01,52,27,0,
2023-09-02,54,41,0,
2023-09-03,39,22,0,
2023-09-04,50,20,0,
2023-09-05,43,31,0,
2023-09-06,51,24,0,
2023-09-07,50,23,0,
2023-09-08,52,29,0,
2023-09-09,36,28,0,
2023-09-10,54,38,0,
2023-09-11,55,34,0,
2023-09-12,45,34,0,
2023-09-13,53,25,0,
2023-09-14,33,20,0,
2023-09-15,49,38,0,
2023-09-16,103,49,1,DíaIndependencia
2023-09-17,53,32,0,
2023-09-18,40,28,0,
2023-09-19,45,28,0,
2023-09-20,40,24,0,
2023-09-21,42,19,0,
2023-09-22,51,39,0,
2023-09-23,38,26,0,
2023-09-24,51,39,0,
2023-09-25,58,45,0,
2023-09-26,62,29,0,
2023-09-27,59,36,0,
2023-09-28,56,41,0,
2023-09-29,39,23,0,
2023-09-30,40,17,0,
2023-10-01,46,30,0,
2023-10-02,47,19,0,
2023-10-03,55,25,0,
2023-10-04,56,26,0,
2023-10-05,46,33,0,
2023-10-06,54,30,0,
2023-10-07,41,28,0,
2023-10-08,48,27,0,
2023-10-09,47,33,0,
2023-10-10,36,25,0,
2023-10-11,50,37,0,
2023-10-12,55,40,0,
2023-10-13,34,22,0,
2023-10-14,52,24,0,
2023-10-15,44,24,0,
2023-10-16,58,32,0,
2023-10-17,47,25,0,
2023-10-18,45,27,0,
2023-10-19,50,23,0,
2023-10-20,48,34,0,
2023-10-21,57,22,0,
2023-10-22,42,29,0,
2023-10-23,50,33,0,
2023-10-24,53,22,0,
2023-10-25,48,31,0,
2023-10-26,49,27,0,
2023-10-27,44,23,0,
2023-10-28,44,22,0,
2023-10-29,44,22,0,
2023-10-30,47,36,0,
2023-10-31,41,16,0,
2023-11-01,55,27,0,
2023-11-02,97,52,1,DíaMuertos
2023-11-03,54,22,0,
2023-11-04,48,27,0,
2023-11-05,50,28,0,
2023-11-06,48,24,0,
2023-11-07,38,18,0,
2023-11-08,40,27,0,
2023-11-09,42,26,0,
2023-11-10,63,44,0,
2023-11-11,42,25,0,
2023-11-12,62,34,0,
2023-11-13,45,31,0,
2023-11-14,50,24,0,
2023-11-15,65,28,0,
2023-11-16,55,36,0,
2023-11-17,50,20,0,
2023-11-18,43,26,0,
2023-11-19,49,26,0,
2023-11-20,104,54,1,RevoluciónMexicana
2023-11-21,45,28,0,
2023-11-22,49,25,0,
2023-11-23,44,18,0,
2023-11-24,52,23,0,
2023-11-25,43,28,0,
2023-11-26,53,23,0,
2023-11-27,54,42,0,
2023-11-28,46,19,0,
2023-11-29,49,37,0,
2023-11-30,52,28,0,
2023-12-01,52,29,0,
2023-12-02,50,26,0,
2023-12-03,57,24,0,
2023-12-04,53,41,0,
2023-12-05,68,39,0,
2023-12-06,61,46,0,
2023-12-07,43,19,0,
2023-12-08,55,25,0,
2023-12-09,53,38,0,
2023-12-10,46,32,0,
2023-12-11,60,28,0,
2023-12-12,47,31,0,
2023-12-13,59,33,0,
2023-12-14,45,30,0,
2023-12-15,39,21,0,
2023-12-16,49,34,0,
2023-12-17,48,35,0,
2023-12-18,46,28,0,
2023-12-19,46,26,0,
2023-12-20,57,35,0,
2023-12-21,43,18,0,
2023-12-22,47,35,0,
2023-12-23,41,30,0,
2023-12-24,42,33,0,
2023-12-25,95,46,1,Navidad
2023-12-26,56,37,0,
2023-12-27,38,18,0,
2023-12-28,60,28,0,
2023-12-29,48,29,0,
2023-12-30,50,21,0,
2023-12-31,36,16,0,
2024-01-01,95,45,1,AñoNuevo
2024-01-02,57,44,0,
2024-01-03,36,16,0,
2024-01-04,51,21,0,
2024-01-05,56,28,0,
2024-01-06,54,32,0,
2024-01-07,45,31,0,
2024-01-08,43,19,0,
2024-01-09,56,39,0,
2024-01-10,47,20,0,
2024-01-11,46,25,0,
2024-01-12,51,29,0,
2024-01-13,53,29,0,
2024-01-14,43,21,0,
2024-01-15,63,43,0,
2024-01-16,67,34,0,
2024-01-17,65,34,0,
2024-01-18,52,28,0,
2024-01-19,43,23,0,
2024-01-20,34,18,0,
2024-01-21,44,33,0,
2024-01-22,39,17,0,
2024-01-23,52,27,0,
2024-01-24,49,34,0,
2024-01-25,48,21,0,
2024-01-26,57,30,0,
2024-01-27,50,37,0,
2024-01-28,47,37,0,
2024-01-29,56,29,0,
2024-01-30,53,22,0,
2024-01-31,46,18,0,
2024-02-01,58,33,0,
2024-02-02,68,51,0,
2024-02-03,49,28,0,
2024-02-04,55,33,0,
2024-02-05,104,53,1,DíaConstitución
2024-02-06,39,16,0,
2024-02-07,52,37,0,
2024-02-08,42,29,0,
2024-02-09,46,30,0,
2024-02-10,49,22,0,
2024-02-11,46,33,0,
2024-02-12,49,35,0,
2024-02-13,51,27,0,
2024-02-14,46,19,0,
2024-02-15,50,27,0,
2024-02-16,49,33,0,
2024-02-17,48,33,0,
2024-02-18,61,33,0,
2024-02-19,39,19,0,
2024-02-20,65,33,0,
2024-02-21,51,23,0,
2024-02-22,43,20,0,
2024-02-23,42,33,0,
2024-02-24,43,26,0,
2024-02-25,56,34,0,
2024-02-26,49,26,0,
2024-02-27,47,20,0,
2024-02-28,48,29,0,
2024-02-29,53,30,0,
2024-03-01,49,32,0,
2024-03-02,46,35,0,
2024-03-03,58,34,0,
2024-03-04,56,38,0,
2024-03-05,46,25,0,
2024-03-06,41,22,0,
2024-03-07,52,23,0,
2024-03-08,43,24,0,
2024-03-09,61,29,0,
2024-03-10,56,26,0,
2024-03-11,46,36,0,
2024-03-12,53,38,0,
2024-03-13,43,29,0,
2024-03-14,52,22,0,
2024-03-15,47,19,0,
2024-03-16,53,41,0,
2024-03-17,44,24,0,
2024-03-18,48,37,0,
2024-03-19,61,31,0,
2024-03-20,55,27,0,
2024-03-21,93,66,1,BenitoJuárez
2024-03-22,50,38,0,
2024-03-23,49,21,0,
2024-03-24,41,30,0,
2024-03-25,52,37,0,
2024-03-26,52,29,0,
2024-03-27,43,18,0,
2024-03-28,49,27,0,
2024-03-29,75,44,1,SemanaSanta
2024-03-30,63,30,0,
2024-03-31,53,35,0,
2024-04-01,44,27,0,
2024-04-02,56,42,0,
2024-04-03,52,38,0,
2024-04-04,55,36,0,
2024-04-05,49,22,0,
2024-04-06,55,22,0,
2024-04-07,46,18,0,
2024-04-08,46,21,0,
2024-04-09,33,14,0,
2024-04-10,52,24,0,
2024-04-11,50,26,0,
2024-04-12,53,40,0,
2024-04-13,42,25,0,
2024-04-14,44,18,0,
2024-04-15,60,29,0,
2024-04-16,45,28,0,
2024-04-17,43,20,0,
2024-04-18,43,21,0,
2024-04-19,53,35,0,
2024-04-20,42,23,0,
2024-04-21,35,19,0,
2024-04-22,51,24,0,
2024-04-23,40,21,0,
2024-04-24,41,16,0,
2024-04-25,58,32,0,
2024-04-26,50,30,0,
2024-04-27,48,25,0,
2024-04-28,55,29,0,
2024-04-29,45,27,0,
2024-04-30,39,28,0,
2024-05-01,52,29,0,
2024-05-02,44,31,0,
2024-05-03,44,32,0,
2024-05-04,50,37,0,
2024-05-05,56,33,0,
2024-05-06,36,23,0,
2024-05-07,36,25,0,
2024-05-08,43,31,0,
2024-05-09,64,50,0,
2024-05-10,105,66,1,DíaMadre
2024-05-11,61,42,0,
2024-05-12,48,23,0,
2024-05-13,49,37,0,
2024-05-14,37,21,0,
2024-05-15,43,34,0,
2024-05-16,47,27,0,
2024-05-17,59,36,0,
2024-05-18,59,26,0,
2024-05-19,58,44,0,
2024-05-20,54,28,0,
2024-05-21,33,26,0,
2024-05-22,49,23,0,
2024-05-23,47,29,0,
2024-05-24,60,44,0,
2024-05-25,45,28,0,
2024-05-26,41,30,0,
2024-05-27,38,20,0,
2024-05-28,52,21,0,
2024-05-29,51,28,0,
2024-05-30,41,31,0,
2024-05-31,49,35,0,
2024-06-01,45,27,0,
2024-06-02,52,28,0,
2024-06-03,42,29,0,
2024-06-04,42,30,0,
2024-06-05,46,34,0,
2024-06-06,46,28,0,
2024-06-07,48,22,0,
2024-06-08,42,31,0,
2024-06-09,41,17,0,
2024-06-10,56,24,0,
2024-06-11,64,28,0,
2024-06-12,43,21,0,
2024-06-13,42,19,0,
2024-06-14,48,37,0,
2024-06-15,46,19,0,
2024-06-16,100,58,1,DíaPadre
2024-06-17,52,39,0,
2024-06-18,39,28,0,
2024-06-19,47,33,0,
2024-06-20,54,39,0,
2024-06-21,54,25,0,
2024-06-22,46,20,0,
2024-06-23,51,34,0,
2024-06-24,63,46,0,
2024-06-25,62,47,0,
2024-06-26,54,29,0,
2024-06-27,50,38,0,
2024-06-28,63,39,0,
2024-06-29,50,21,0,
2024-06-30,50,22,0,
2024-07-01,46,29,0,
2024-07-02,57,29,0,
2024-07-03,35,20,0,
2024-07-04,46,23,0,
2024-07-05,62,48,0,
2024-07-06,47,20,0,
2024-07-07,53,36,0,
2024-07-08,49,26,0,
2024-07-09,62,37,0,
2024-07-10,48,32,0,
2024-07-11,48,33,0,
2024-07-12,66,37,0,
2024-07-13,53,42,0,
2024-07-14,42,31,0,
2024-07-15,57,42,0,
2024-07-16,44,34,0,
2024-07-17,46,18,0,
2024-07-18,43,27,0,
2024-07-19,58,36,0,
2024-07-20,44,31,0,
2024-07-21,40,16,0,
2024-07-22,55,27,0,
2024-07-23,40,30,0,
2024-07-24,50,38,0,
2024-07-25,56,38,0,
2024-07-26,37,25,0,
2024-07-27,45,34,0,
2024-07-28,52,21,0,
2024-07-29,57,38,0,
2024-07-30,54,30,0,
2024-07-31,48,21,0,
2024-08-01,60,28,0,
2024-08-02,51,37,0,
2024-08-03,43,29,0,
2024-08-04,51,30,0,
2024-08-05,53,39,0,
2024-08-06,55,30,0,
2024-08-07,50,21,0,
2024-08-08,35,20,0,
2024-08-09,48,19,0,
2024-08-10,47,27,0,
2024-08-11,54,23,0,
2024-08-12,52,26,0,
2024-08-13,57,23,0,
2024-08-14,54,38,0,
2024-08-15,63,39,0,
2024-08-16,55,28,0,
2024-08-17,53,26,0,
2024-08-18,55,24,0,
2024-08-19,31,15,0,
2024-08-20,51,21,0,
2024-08-21,60,26,0,
2024-08-22,40,30,0,
2024-08-23,57,26,0,
2024-08-24,51,21,0,
2024-08-25,48,26,0,
2024-08-26,54,39,0,
2024-08-27,54,23,0,
2024-08-28,51,27,0,
2024-08-29,48,22,0,
2024-08-30,32,14,0,
2024-08-31,71,42,0,
2024-09-01,46,34,0,
2024-09-02,53,29,0,
2024-09-03,48,31,0,
2024-09-04,47,22,0,
2024-09-05,52,36,0,
2024-09-06,49,26,0,
2024-09-07,48,35,0,
2024-09-08,51,26,0,
2024-09-09,72,46,0,
2024-09-10,56,30,0,
2024-09-11,45,28,0,
2024-09-12,55,28,0,
2024-09-13,46,31,0,
2024-09-14,43,20,0,
2024-09-15,65,50,0,
2024-09-16,136,103,1,DíaIndependencia
2024-09-17,55,22,0,
2024-09-18,51,39,0,
2024-09-19,53,40,0,
2024-09-20,55,36,0,
2024-09-21,51,28,0,
2024-09-22,46,23,0,
2024-09-23,50,31,0,
2024-09-24,48,32,0,
2024-09-25,51,31,0,
2024-09-26,44,23,0,
2024-09-27,53,26,0,
2024-09-28,38,26,0,
2024-09-29,59,32,0,
2024-09-30,55,31,0,
2024-10-01,45,31,0,
2024-10-02,51,36,0,
2024-10-03,53,34,0,
2024-10-04,45,26,0,
2024-10-05,54,39,0,
2024-10-06,49,26,0,
2024-10-07,43,33,0,
2024-10-08,43,20,0,
2024-10-09,48,37,0,
2024-10-10,55,38,0,
2024-10-11,48,24,0,
2024-10-12,47,19,0,
2024-10-13,60,28,0,
2024-10-14,50,22,0,
2024-10-15,53,33,0,
2024-10-16,70,30,0,
2024-10-17,64,46,0,
2024-10-18,56,24,0,
2024-10-19,51,34,0,
2024-10-20,50,35,0,
2024-10-21,43,20,0,
2024-10-22,62,26,0,
2024-10-23,54,36,0,
2024-10-24,41,27,0,
2024-10-25,45,34,0,
2024-10-26,41,21,0,
2024-10-27,43,19,0,
2024-10-28,60,28,0,
2024-10-29,50,38,0,
2024-10-30,54,30,0,
2024-10-31,44,25,0,
2024-11-01,44,27,0,
2024-11-02,142,96,1,DíaMuertos
2024-11-03,45,27,0,
2024-11-04,56,40,0,
2024-11-05,59,26,0,
2024-11-06,53,26,0,
2024-11-07,60,28,0,
2024-11-08,36,16,0,
2024-11-09,63,45,0,
2024-11-10,59,30,0,
2024-11-11,43,19,0,
2024-11-12,48,26,0,
2024-11-13,56,43,0,
2024-11-14,50,27,0,
2024-11-15,50,27,0,
2024-11-16,43,29,0,
2024-11-17,62,38,0,
2024-11-18,40,16,0,
2024-11-19,37,17,0,
2024-11-20,125,66,1,RevoluciónMexicana
2024-11-21,45,22,0,
2024-11-22,61,40,0,
2024-11-23,38,20,0,
2024-11-24,45,32,0,
2024-11-25,52,25,0,
2024-11-26,41,17,0,
2024-11-27,47,20,0,
2024-11-28,47,26,0,
2024-11-29,38,30,0,
2024-11-30,50,22,0,
2024-12-01,59,41,0,
2024-12-02,48,21,0,
2024-12-03,38,18,0,
2024-12-04,55,40,0,
2024-12-05,53,22,0,
2024-12-06,55,43,0,
2024-12-07,44,23,0,
2024-12-08,44,24,0,
2024-12-09,41,26,0,
2024-12-10,51,21,0,
2024-12-11,41,28,0,
2024-12-12,43,24,0,
2024-12-13,52,26,0,
2024-12-14,53,39,0,
2024-12-15,49,31,0,
2024-12-16,37,18,0,
2024-12-17,50,38,0,
2024-12-18,49,33,0,
2024-12-19,52,29,0,
2024-12-20,37,19,0,
2024-12-21,48,26,0,
2024-12-22,55,40,0,
2024-12-23,64,41,0,
2024-12-24,46,25,0,
2024-12-25,114,55,1,Navidad
2024-12-26,38,21,0,
2024-12-27,55,43,0,
2024-12-28,50,38,0,
2024-12-29,44,19,0,
2024-12-30,45,32,0,
2024-12-31,60,34,0,
2025-01-01,97,64,1,AñoNuevo
2025-01-02,53,21,0,
2025-01-03,35,17,0,
2025-01-04,42,32,0,
2025-01-05,59,30,0,
2025-01-06,44,23,0,
2025-01-07,52,22,0,
2025-01-08,56,43,0,
2025-01-09,58,34,0,
2025-01-10,42,18,0,
2025-01-11,54,34,0,
2025-01-12,57,45,0,
2025-01-13,50,37,0,
2025-01-14,72,53,0,
2025-01-15,42,21,0,
2025-01-16,60,44,0,
2025-01-17,42,31,0,
2025-01-18,56,34,0,
2025-01-19,53,32,0,
2025-01-20,54,27,0,
2025-01-21,35,17,0,
2025-01-22,42,20,0,
2025-01-23,53,24,0,
2025-01-24,59,26,0,
2025-01-25,37,26,0,
2025-01-26,58,43,0,
2025-01-27,41,22,0,
2025-01-28,39,18,0,
2025-01-29,47,33,0,
2025-01-30,46,27,0,
2025-01-31,53,25,0,
2025-02-01,57,30,0,
2025-02-02,53,31,0,
2025-02-03,39,27,0,
2025-02-04,53,27,0,
2025-02-05,101,44,1,DíaConstitución
2025-02-06,47,34,0,
2025-02-07,42,24,0,
2025-02-08,49,35,0,
2025-02-09,55,37,0,
2025-02-10,46,29,0,
2025-02-11,54,34,0,
2025-02-12,43,27,0,
2025-02-13,53,24,0,
2025-02-14,42,18,0,
2025-02-15,55,23,0,
2025-02-16,49,33,0,
2025-02-17,58,41,0,
2025-02-18,52,41,0,
2025-02-19,53,32,0,
2025-02-20,56,32,0,
2025-02-21,64,41,0,
2025-02-22,39,17,0,
2025-02-23,54,32,0,
2025-02-24,36,27,0,
2025-02-25,40,23,0,
2025-02-26,53,32,0,
2025-02-27,46,22,0,
2025-02-28,49,35,0,
2025-03-01,53,21,0,
2025-03-02,50,25,0,
2025-03-03,54,30,0,
2025-03-04,43,17,0,
2025-03-05,44,21,0,
2025-03-06,57,36,0,
2025-03-07,51,26,0,
2025-03-08,55,41,0,
2025-03-09,34,15,0,
2025-03-10,65,36,0,
2025-03-11,63,35,0,
2025-03-12,40,22,0,
2025-03-13,57,33,0,
2025-03-14,51,30,0,
2025-03-15,44,30,0,
2025-03-16,44,23,0,
2025-03-17,47,20,0,
2025-03-18,50,21,0,
2025-03-19,39,29,0,
2025-03-20,66,36,0,
2025-03-21,125,53,1,BenitoJuárez
2025-03-22,43,29,0,
2025-03-23,46,25,0,
2025-03-24,49,36,0,
2025-03-25,55,31,0,
2025-03-26,56,30,0,
2025-03-27,53,27,0,
2025-03-28,47,28,0,
2025-03-29,62,32,0,
2025-03-30,40,18,0,
2025-03-31,49,28,0,
2025-04-01,40,26,0,
2025-04-02,53,21,0,
2025-04-03,44,18,0,
2025-04-04,44,25,0,
2025-04-05,52,30,0,
2025-04-06,39,24,0,
2025-04-07,46,28,0,
2025-04-08,53,39,0,
2025-04-09,55,31,0,
2025-04-10,49,20,0,
2025-04-11,50,25,0,
2025-04-12,64,45,0,
2025-04-13,56,44,0,
2025-04-14,36,21,0,
2025-04-15,53,36,0,
2025-04-16,47,33,0,
2025-04-17,53,23,0,
2025-04-18,123,66,1,SemanaSanta
2025-04-19,48,29,0,
2025-04-20,53,30,0,
2025-04-21,61,42,0,
2025-04-22,53,24,0,
2025-04-23,48,31,0,
2025-04-24,45,21,0,
2025-04-25,64,30,0,
2025-04-26,53,31,0,
2025-04-27,46,31,0,
2025-04-28,42,30,0,
2025-04-29,40,30,0,
2025-04-30,45,31,0,
2025-05-01,43,18,0,
2025-05-02,55,38,0,
2025-05-03,42,32,0,
2025-05-04,56,23,0,
2025-05-05,50,20,0,
2025-05-06,48,32,0,
2025-05-07,46,23,0,
2025-05-08,72,33,0,
2025-05-09,48,26,0,
2025-05-10,155,83,1,DíaMadre
2025-05-11,42,19,0,
2025-05-12,57,32,0,
2025-05-13,47,31,0,
2025-05-14,56,29,0,
2025-05-15,44,19,0,
2025-05-16,55,27,0,
2025-05-17,54,40,0,
2025-05-18,55,27,0,
2025-05-19,44,33,0,
2025-05-20,37,18,0,
2025-05-21,53,34,0,
2025-05-22,48,32,0,
2025-05-23,47,34,0,
2025-05-24,46,31,0,
2025-05-25,52,34,0,
2025-05-26,56,27,0,
2025-05-27,48,23,0,
2025-05-28,58,35,0,
2025-05-29,56,31,0,
2025-05-30,54,36,0,
2025-05-31,62,25,0,
2025-06-01,50,38,0,
2025-06-02,52,36,0,
2025-06-03,39,16,0,
2025-06-04,57,40,0,
2025-06-05,46,27,0,
2025-06-06,54,22,0,
2025-06-07,53,24,0,
2025-06-08,45,18,0,
2025-06-09,47,19,0,
2025-06-10,60,30,0,
2025-06-11,51,22,0,
2025-06-12,40,29,0,
2025-06-13,36,20,0,
2025-06-14,52,36,0,
2025-06-15,107,63,1,DíaPadre
2025-06-16,61,27,0,
2025-06-17,48,32,0,
2025-06-18,51,31,0,
2025-06-19,60,39,0,
2025-06-20,47,36,0,
2025-06-21,53,22,0,
2025-06-22,52,31,0,
2025-06-23,42,17,0,
2025-06-24,61,37,0,
2025-06-25,53,38,0,
2025-06-26,45,18,0,
2025-06-27,56,35,0,
2025-06-28,47,31,0,
2025-06-29,52,31,0,
2025-06-30,41,18,0,
2025-07-01,48,27,0,
2025-07-02,46,34,0,
2025-07-03,41,27,0,
2025-07-04,39,23,0,
2025-07-05,47,20,0,
2025-07-06,49,19,0,
2025-07-07,51,20,0,
2025-07-08,59,44,0,
2025-07-09,57,41,0,
2025-07-10,42,28,0,
2025-07-11,36,16,0,
2025-07-12,55,41,0,
2025-07-13,39,17,0,
2025-07-14,45,33,0,
2025-07-15,66,27,0,
2025-07-16,54,32,0,
2025-07-17,44,24,0,
2025-07-18,47,19,0,
2025-07-19,47,23,0,
2025-07-20,55,29,0,
2025-07-21,54,42,0,
2025-07-22,43,28,0,
2025-07-23,62,43,0,
2025-07-24,61,37,0,
2025-07-25,63,32,0,
2025-07-26,55,33,0,
2025-07-27,54,28,0,
2025-07-28,43,22,0,
2025-07-29,53,25,0,
2025-07-30,52,28,0,
2025-07-31,51,36,0,
2025-08-01,37,18,0,
2025-08-02,59,45,0,
2025-08-03,57,31,0,
2025-08-04,52,40,0,
2025-08-05,48,28,0,
2025-08-06,63,50,0,
2025-08-07,50,26,0,
2025-08-08,38,17,0,
2025-08-09,58,38,0,
2025-08-10,51,33,0,
2025-08-11,52,29,0,
2025-08-12,56,22,0,
2025-08-13,49,24,0,
2025-08-14,56,34,0,
2025-08-15,55,28,0,
2025-08-16,42,30,0,
2025-08-17,55,27,0,
2025-08-18,48,31,0,
2025-08-19,62,28,0,
2025-08-20,52,25,0,
2025-08-21,56,44,0,
2025-08-22,35,17,0,
2025-08-23,43,23,0,
2025-08-24,50,36,0,
2025-08-25,54,38,0,
2025-08-26,59,40,0,
2025-08-27,49,23,0,
2025-08-28,50,22,0,
2025-08-29,47,33,0,
2025-08-30,49,20,0,
2025-08-31,59,32,0,
2025-09-01,54,30,0,
2025-09-02,56,38,0,
2025-09-03,53,35,0,
2025-09-04,58,34,0,
2025-09-05,49,36,0,
2025-09-06,56,27,0,
2025-09-07,41,25,0,
2025-09-08,44,21,0,
2025-09-09,41,20,0,
2025-09-10,56,43,0,
2025-09-11,49,35,0,
2025-09-12,56,27,0,
2025-09-13,60,38,0,
2025-09-14,48,31,0,
2025-09-15,42,21,0,
2025-09-16,90,51,1,DíaIndependencia
2025-09-17,46,25,0,
2025-09-18,46,34,0,
2025-09-19,52,30,0,
2025-09-20,56,23,0,
2025-09-21,74,48,0,
2025-09-22,60,38,0,
2025-09-23,39,20,0,
2025-09-24,61,26,0,
2025-09-25,50,28,0,
2025-09-26,47,21,0,
2025-09-27,55,23,0,
2025-09-28,56,32,0,
2025-09-29,61,25,0,
2025-09-30,53,36,0,
2025-10-01,63,39,0,
2025-10-02,53,28,0,
2025-10-03,45,28,0,
2025-10-04,45,22,0,
2025-10-05,54,36,0,
2025-10-06,47,31,0,
2025-10-07,55,34,0,
2025-10-08,55,27,0,
2025-10-09,50,22,0,
2025-10-10,64,31,0,
2025-10-11,47,30,0,
